Country,City,Population
France,Gradignan,"24,385"
France,Lanester,"24,352"
France,Bretigny-sur-Orge,"24,317"
France,Muret,"24,313"
France,Bois-Colombes,"24,300"
France,Blagnac,"24,263"
France,Herouville-Saint-Clair,"24,258"
France,Libourne,"24,240"
France,Le Bouscat,"24,232"
France,Miramas,"24,173"
France,Beaune,"24,162"
France,Eaubonne,"24,096"
France,Brunoy,"24,096"
France,Villeparisis,"23,931"
France,Montfermeil,"23,829"
France,Sevres,"23,724"
France,Fougeres,"23,719"
France,Saint-Pol-sur-Mer,"23,635"
France,La Madeleine,"23,572"
France,Gif-sur-Yvette,"23,541"
France,Bourgoin-Jallieu,"23,517"
France,Begles,"23,504"
France,Cahors,"23,331"
France,Millau,"23,307"
France,Hazebrouck,"23,307"
France,Grande-Synthe,"23,213"
France,La Valette-du-Var,"23,134"
France,Moulins,"23,095"
France,Mont-Saint-Aignan,"23,078"
France,Etampes,"23,012"
France,Mons-en-Baroeul,"23,006"
France,Agde,"23,001"
France,Saint-Ouen-l'Aumone,"22,977"
France,Vertou,"22,921"
France,Montgeron,"22,843"
France,Maisons-Laffitte,"22,772"
France,Le Puy-en-Velay,"22,718"
France,Le Petit-Quevilly,"22,691"
France,Lormont,"22,636"
France,Olivet,"22,604"
France,Acheres,"22,555"
South Africa,Cape Town,"3,433,441"
South Africa,Durban,"3,120,282"
South Africa,Johannesburg,"2,026,469"
South Africa,Soweto,"1,695,047"
South Africa,Pretoria,"1,619,438"
South Africa,Port Elizabeth,"967,677"
South Africa,Pietermaritzburg,"750,845"
South Africa,Benoni,"605,344"
South Africa,Tembisa,"511,655"
South Africa,East London,"478,676"
South Africa,Vereeniging,"474,681"
South Africa,Bloemfontein,"463,064"
South Africa,Boksburg,"445,168"
South Africa,Welkom,"431,944"
South Africa,Newcastle,"404,838"
South Africa,Krugersdorp,"378,821"
South Africa,Diepsloot,"350,000"
South Africa,Randburg,"337,053"
South Africa,Botshabelo,"309,714"
South Africa,Brakpan,"305,692"
South Africa,Witbank,"262,491"
South Africa,Richards Bay,"252,968"
South Africa,Vanderbijlpark,"246,754"
South Africa,Centurion,"233,386"
South Africa,Uitenhage,"228,912"
South Africa,Roodepoort,"225,000"
South Africa,Paarl,"190,000"
South Africa,Springs,"186,394"
South Africa,Carletonville,"182,304"
South Africa,Klerksdorp,"178,921"
South Africa,Midrand,"173,009"
South Africa,Westonaria,"156,831"
South Africa,Middelburg,"154,706"
South Africa,Vryheid,"150,012"
South Africa,Orkney,"145,801"
South Africa,Kimberley,"142,089"
South Africa,eMbalenhle,"141,741"
South Africa,Nigel,"140,644"
South Africa,Mpumalanga,"140,121"
South Africa,Bhisho,"137,287"
South Africa,Randfontein,"133,654"
South Africa,Worcester,"127,597"
South Africa,Rustenburg,"124,064"
South Africa,Polokwane,"123,749"
South Africa,Potchefstroom,"123,669"
South Africa,Virginia,"122,502"
South Africa,Brits,"122,497"
South Africa,Alberton,"121,536"
South Africa,Nelspruit,"110,159"
South Africa,Phalaborwa,"109,468"
South Africa,Queenstown,"105,309"
South Africa,Kroonstad,"103,992"
South Africa,Bethal,"101,919"
South Africa,Mokopane,"101,090"
South Africa,Mabopane,"97,417"
South Africa,Kutloanong,"95,008"
South Africa,Stellenbosch,"94,263"
South Africa,Stilfontein,"93,110"
South Africa,Delmas,"92,046"
South Africa,Grahamstown,"91,548"
South Africa,Warmbaths,"90,210"
South Africa,Louis Trichardt,"86,854"
South Africa,Dundee,"84,413"
South Africa,Piet Retief,"84,349"
South Africa,Phuthaditjhaba,"84,258"
South Africa,Bethlehem,"83,654"
South Africa,Mthatha,"78,663"
South Africa,Sasolburg,"77,016"
South Africa,Mmabatho,"76,754"
South Africa,Standerton,"74,021"
South Africa,Bothaville,"71,934"
South Africa,Upington,"71,373"
South Africa,Parys,"71,319"
South Africa,Schweizer-Reneke,"70,214"
South Africa,Ga-Rankuwa,"68,767"
South Africa,Knysna,"68,659"
South Africa,Saldanha,"68,284"
South Africa,Barberton,"67,927"
South Africa,Lichtenburg,"65,863"
South Africa,Heidelberg,"64,199"
South Africa,Graaff-Reinet,"62,896"
South Africa,Fochville,"62,416"
South Africa,Oudtshoorn,"61,507"
South Africa,Atlantis,"60,266"
South Africa,KwaDukuza,"59,899"
South Africa,Mossel Bay,"59,031"
South Africa,Fort Beaufort,"58,419"
South Africa,Kraaifontein,"57,911"
South Africa,Wellington,"55,543"
South Africa,Heilbron,"55,196"
South Africa,Viljoenskroon,"54,955"
South Africa,Port Shepstone,"52,793"
South Africa,Vryburg,"49,588"
South Africa,Wolmaransstad,"49,366"
South Africa,Edenvale,"49,292"
South Africa,eSikhaleni,"49,265"
South Africa,Balfour,"46,008"
South Africa,Mondlo,"44,922"
South Africa,Beaufort West,"44,737"
South Africa,Aliwal North,"44,436"
South Africa,Thohoyandou,"44,046"
South Africa,Volksrust,"43,378"
South Africa,Wesselsbron,"42,552"
South Africa,Ceres,"41,596"
South Africa,Ermelo,"41,124"
South Africa,Senekal,"39,584"
South Africa,Thaba Nchu,"38,616"
South Africa,Vredenburg,"38,382"
South Africa,Ekangala,"37,650"
South Africa,Giyani,"37,024"
South Africa,Stutterheim,"35,510"
South Africa,Harrismith,"35,108"
South Africa,Malmesbury,"34,991"
South Africa,Theunissen,"34,718"
South Africa,Margate,"34,407"
South Africa,Butterworth,"34,353"
South Africa,Lebowakgomo,"33,308"
South Africa,Cradock,"32,898"
South Africa,Richmond,"32,445"
South Africa,De Aar,"32,318"
South Africa,Retreat,"32,289"
South Africa,Allanridge,"31,700"
South Africa,Nkowakowa,"30,138"
South Africa,Postmasburg,"30,089"
South Africa,Grabouw,"29,885"
South Africa,Howick,"28,725"
South Africa,Driefontein,"28,127"
South Africa,Empangeni,"28,093"
South Africa,Robertson,"27,715"
South Africa,Bronkhorstspruit,"27,343"
South Africa,Siyabuswa,"26,236"
South Africa,Mpophomeni,"26,229"
South Africa,Cullinan,"25,490"
South Africa,Kokstad,"25,373"
South Africa,Hermanus,"25,153"
South Africa,Lady Frere,"25,041"
South Africa,Midstream,"25,000"
South Africa,Duiwelskloof,"24,572"
South Africa,Scottburgh,"23,949"
South Africa,Hennenman,"22,847"
South Africa,Pampierstad,"21,800"
South Africa,Lydenburg,"21,695"
South Africa,Ulundi,"20,753"
South Africa,Modimolle,"20,527"
South Africa,Komatipoort,"20,508"
South Africa,Secunda,"20,418"
South Africa,eMkhomazi,"20,410"
South Africa,Queensdale,"20,009"
South Africa,Plettenberg Bay,"19,445"
South Africa,Kruisfontein,"18,991"
South Africa,Middelburg,"18,164"
South Africa,Port Alfred,"17,959"
South Africa,Warrenton,"17,946"
South Africa,Zeerust,"17,708"
South Africa,Christiana,"17,523"
South Africa,Lansdowne,"17,399"
South Africa,Ladybrand,"17,228"
South Africa,Ballito,"17,218"
South Africa,Bloemhof,"17,122"
South Africa,Tzaneen,"16,954"
South Africa,Reitz,"16,637"
South Africa,Riversdale,"16,176"
South Africa,Somerset East,"16,155"
South Africa,White River,"15,954"
South Africa,Hendrina,"15,871"
South Africa,Montagu,"15,176"
South Africa,Rondebosch,"15,158"
South Africa,Kriel,"15,055"
South Africa,Berea,"15,000"
South Africa,Bredasdorp,"14,936"
South Africa,Vredendal,"14,806"
South Africa,Eshowe,"14,786"
South Africa,Vrede,"14,622"
South Africa,Claremont,"14,531"
South Africa,Ekuvukeni,"14,331"
South Africa,Mahikeng,"14,000"
South Africa,Greytown,"13,912"
South Africa,Swellendam,"13,674"
South Africa,Glencoe,"13,547"
South Africa,Jan Kempdorp,"13,485"
South Africa,Prince Albert,"13,136"
South Africa,Ga-Kgapane,"13,000"
South Africa,Hoopstad,"12,663"
South Africa,Breyten,"12,550"
South Africa,Burgersdorp,"12,548"
South Africa,Mankoeng,"12,499"
South Africa,Sundumbili,"12,455"
South Africa,Zastron,"12,449"
South Africa,Colesberg,"12,423"
South Africa,Deneysville,"12,397"
South Africa,George,"12,345"
South Africa,Clocolan,"12,318"
South Africa,Adelaide,"12,212"
South Africa,Koster,"12,126"
South Africa,Brandfort,"12,091"
South Africa,Whittlesea,"12,080"
South Africa,Lindley,"12,000"
South Africa,Bochum,"12,000"
South Africa,Belfast,"11,916"
South Africa,Elliot,"11,836"
South Africa,Thulamahashi,"11,655"
South Africa,Barkly West,"11,621"
South Africa,Koppies,"11,445"
South Africa,Villiers,"11,240"
South Africa,Prieska,"11,236"
South Africa,Winburg,"11,072"
South Africa,Ilinge,"10,899"
South Africa,Marquard,"10,839"
South Africa,Ventersburg,"10,698"
South Africa,Vredefort,"10,649"
South Africa,Springbok,"10,438"
South Africa,Thabazimbi,"10,365"
South Africa,Kirkwood,"10,148"
South Africa,Mooirivier,"10,132"
South Africa,Danielskuil,"10,123"
South Africa,Molteno,"10,078"
South Africa,Orange Farm,"10,000"
South Africa,Maile,"10,000"
South Africa,Rosebank,"10,000"
South Africa,Ritchie,"9,960"
South Africa,Alice,"9,788"
South Africa,Kathu,"9,219"
South Africa,Dordrecht,"9,123"
South Africa,Kuruman,"9,093"
South Africa,Calvinia,"8,146"
South Africa,Hardys Memories of Africa,"7,500"
South Africa,Eden Glen,"7,345"
South Africa,Ladismith,"7,127"
South Africa,Willowmore,"7,100"
South Africa,Eastleigh,"6,988"
South Africa,Constantia,"6,922"
South Africa,Albertina,"6,372"
South Africa,Port Saint John's,"5,939"
South Africa,Carnarvon,"5,785"
South Africa,Eden Glen Ext 60,"5,494"
South Africa,Newlands,"5,343"
South Africa,Riverlea,0
Italy,Rome,"2,318,895"
Italy,Milan,"1,236,837"
Italy,Naples,"959,470"
Italy,Turin,"870,456"
Italy,Palermo,"648,260"
Italy,Genoa,"580,223"
Italy,Bologna,"366,133"
Italy,Florence,"349,296"
Italy,Catania,"290,927"
Italy,Bari,"277,387"
Italy,Messina,"219,948"
Italy,Verona,"219,103"
Italy,Padova,"203,725"
Italy,Trieste,"187,056"
Italy,Brescia,"184,826"
Italy,Prato,"181,820"
Italy,Taranto,"181,082"
Italy,Reggio Calabria,"169,140"
Italy,Modena,"158,886"
Italy,Livorno,"153,773"
Italy,Cagliari,"149,257"
Italy,Mestre,"147,662"
Italy,Parma,"146,299"
Italy,Foggia,"137,032"
Italy,Reggio nell'Emilia,"133,296"
Italy,Acilia-Castel Fusano-Ostia Antica,"129,362"
Italy,Salerno,"125,797"
Italy,Perugia,"120,137"
Italy,Monza,"119,618"
Italy,Rimini,"118,673"
Italy,Pescara,"116,596"
Italy,Bergamo,"114,162"
Italy,Vicenza,"107,129"
Italy,Bolzano,"99,049"
Italy,Andria,"98,342"
Italy,Udine,"97,761"
Italy,Siracusa,"97,472"
Italy,Terni,"97,050"
Italy,Forli,"93,638"
Italy,Novara,"93,295"
Italy,Barletta,"93,279"
Italy,Piacenza,"93,228"
Italy,Ferrara,"92,802"
Italy,Sassari,"91,895"
Italy,Ancona,"89,994"
Italy,La Spezia,"88,491"
Italy,Torre del Greco,"85,897"
Italy,Como,"81,975"
Italy,Lucca,"81,748"
Italy,Ravenna,"80,868"
Italy,Lecce,"80,695"
Italy,Trento,"80,425"
Italy,Giugliano in Campania,"80,269"
Italy,Busto Arsizio,"79,519"
Italy,Lido di Ostia,"79,400"
Italy,Cesena,"79,398"
Italy,Catanzaro,"78,970"
Italy,Brindisi,"78,548"
Italy,Marsala,"77,915"
Italy,Treviso,"77,604"
Italy,Pesaro,"77,241"
Italy,Pisa,"77,007"
Italy,Varese,"76,851"
Italy,Sesto San Giovanni,"76,509"
Italy,Arezzo,"76,346"
Italy,Latina,"76,305"
Italy,Gela,"73,854"
Italy,Pistoia,"73,832"
Italy,Caserta,"72,844"
Italy,Cinisello Balsamo,"71,109"
Italy,Lamezia Terme,"70,501"
Italy,Altamura,"67,821"
Italy,Guidonia Montecelio,"67,516"
Italy,Quartu Sant'Elena,"66,620"
Italy,Pavia,"65,734"
